"title","category","duration","channel","description","intensity","props","url"
"Vinyasa Joga wzmacniająca ★★★✩ inspiracja pozycją orła","Vinyasa, Wzmacnianie, Plecy, Energia","70","Yoga Home","Praktyka wzmacniająca ciało z wykorzystaniem pozycji orła, mobilizująca obręcz barkową.","4","Brak","https://www.youtube.com/watch?v=TdFrTwucTQY"
"Joga dla biegaczy ★★✩✩ dużo skrętów","Bieganie, Wzmacnianie, Skręty, Mobilność","68","Yoga Home","Praktyka jogi koncentrująca się na wzmacnianiu i rozciąganiu mięśni przydatnych dla biegaczy, z dużą ilością skrętów.","3","Brak","https://www.youtube.com/watch?v=pVaUB92Uq18"
"Joga Zdrowe Plecy ★✩✩✩ rozciąganie dla opornych","Biodra, Kręgosłup, Hatha, Rozciąganie","69","Yoga Home","Sesja jogi skupiająca się na rozluźnieniu napięć w plecach z wykorzystaniem różnych propsów, takich jak pasek, poduszka i kloc.","2","Pasek, Poduszka, Klocki","https://www.youtube.com/watch?v=EOlJ2WIQipw"
"Yin Joga ★✩✩✩ z elementami masażu przepony","Yin, Automasaż, Relaks, Oddech","56","Yoga Home","Spokojna sesja Yin Jogi z elementami automasażu, koncentrująca się na relaksacji ciała i umysłu.","2","Brak","https://www.youtube.com/watch?v=rj7Rvb886_0"
"Wstęp do Ashtangi ★★✩✩ bhujapidasana","Ashtanga, Przygotowanie, Hatha, Łagodna","58","Yoga Home","Łagodna sekwencja wprowadzająca do Ashtanga Vinyasa Jogi, z szczególnym naciskiem na pozycję bhujapidasana.","2","Brak","https://www.youtube.com/watch?v=QQY50kVQd-4"
"Vinyasa Joga wzmacniająca ★★★☆ rampa","Vinyasa, Wzmacnianie, Tempo szybsze, Oddech","69","Yoga Home","Sesja Vinyasy w szybkim tempie, łącząca ruch z oddechem w medytacyjnym ciągu.","3","Brak","https://www.youtube.com/watch?v=-H6lB0NEJSg"
"Joga dla biegaczy ★★✩✩ powoli i łagodnie","Joga dla biegaczy, Rozciąganie, Łagodna, Oddech","69","Yoga Home","Spokojna sesja jogi dla biegaczy, skoncentrowana na oddechu i łagodnym rozciąganiu po wysiłku.","2","Brak","https://www.youtube.com/watch?v=e7iZMgzvGRo"
"Yin Joga ★✩✩✩ biodra","Yin, Biodra, Relaks, Wzmacnianie","60","Yoga Home","Łagodna sesja jogi skupiająca się na głębokim rozciąganiu bioder oraz relaksacji ciała.","2","Brak","https://www.youtube.com/watch?v=9JxVNoESBng"
"Wstęp do Ashtangi ★★✩✩ stanie na głowie","Ashtanga, Stania na głowie, Łagodna, Przygotowanie","58","Yoga Home","Sekwencja skupiająca się na przygotowaniu do stania na głowie z elementami łagodnej Ashtangi.","2","Brak","https://www.youtube.com/watch?v=1zci4UgB9a4"
"Vinyasa Joga wzmacniająca ★★★✩ stabilne barki","Vinyasa, Wzmacnianie, Barki, Umiarkowana","71","Yoga Home","Praktyka Vinyasy skoncentrowana na asanach wzmacniających mięśnie barków oraz górnej części ciała.","3","Brak","https://www.youtube.com/watch?v=3aQ67RT5QKo"
"Joga dla biegaczy ★★✩✩ z elementami wzmacniania","Joga dla biegaczy, Wzmacnianie, Rozciąganie, Tempo umiarkowane","69","Yoga Home","Sesja jogi łącząca elementy rozciągania i wzmacniania, przeznaczona dla biegaczy.","3","Brak","https://www.youtube.com/watch?v=cvFbLSXA364"
"Vinyasa Yoga głęboko rozciągająca ★★★✩ trudne asany","Vinyasa, Zaawansowana, Trudne asany, Wyzwania","69","Yoga Home","Praktyka Vinyasy dla zaawansowanych, zawierająca wiele wyzwań i trudnych asan.","4","Brak","https://www.youtube.com/watch?v=Q-kPOLrp1nw"
"Antystresowa ★✩✩✩ Yin Joga","Relaks, Yin, Spokój, Przed snem","58","Yoga Home","Sesja jogi skoncentrowana na rozluźnianiu ciała i relaksie. Dobra przed snem.","1","Brak","https://www.youtube.com/watch?v=K1RreGnw9hM"
"Wstęp do Ashtangi ★★✩✩ upavistha konasana","Ashtanga, Hatha, Łagodna, Wprowadzenie","56","Yoga Home","Łagodna sekwencja przegotowująca do pełnej serii Ashtanga Vinyasa Jogi.","2","Brak","https://www.youtube.com/watch?v=knNZMVQJGeg"
"Vinyasa Joga ★★★✩ wzmacnianie całego ciała","Vinyasa, Wzmacnianie, Całe ciało, Flow","70","Yoga Home","Zajęcia o różnej intensywności wzmacniające całe ciało.","3","Brak","https://www.youtube.com/watch?v=TM74uTmCRVw"
"Joga w pracy na krześle ★✩✩✩ część 6","Joga w pracy, Relaks, Krzesło, Siedzenie","20","Yoga Home","Krótka praktyka jogi w czasie pracy, bez maty, na krześle.","2","Brak","https://www.youtube.com/watch?v=mqTu0zDY_14"
"Joga dla biegaczy ★★✩✩ płynny ruch","Vinyasa, Biodra, Klatka piersiowa, Płynność","70","Yoga Home","Sesja jogi prowadzona metodą Vinyasa, łącząca oddech z ruchem.","3","Brak","https://www.youtube.com/watch?v=XhZic8k4tuI"
"Vinyasa głębokie rozciąganie ★★★✩ wygięcia w tył","Vinyasa, Rozciąganie, Wygięcia, Zaawansowana","87","Yoga Home","Głębokie rozciąganie koncentrujące się na wygięciach w tył.","3","Brak","https://www.youtube.com/watch?v=UIidtiXKoRs"
"Yin Joga ★✩✩✩ skręty i boki tułowia","Yin, Skręty, Relaks, Ciało","57","Yoga Home","Spokojna sesja jogi yin skoncentrowana na skrętach i bokach tułowia.","1","Brak","https://www.youtube.com/watch?v=dSwzRTkkc8Q"
"Wstęp do Ashtangi ★★✩✩ bhujapidasana","Ashtanga, Łagodna, Wprowadzenie, Przygotowanie","59","Yoga Home","Łagodna sekwencja przegotowująca do pełnej serii Ashtanga Vinyasa Jogi.","2","Brak","https://www.youtube.com/watch?v=lzQwdDwT5HQ"
"Vinyasa wzmacniająca ★★✩✩ stanie na głowie","Vinyasa, Wzmacnianie, Stanie na głowie, Siła","56","Yoga Home","Praktyka wzmacniająca, której zadaniem jest zbudowanie siły do stania na głowie.","4","Brak","https://www.youtube.com/watch?v=zr3faxa9nkU"
"Joga w pracy na krześle ★✩✩✩ część 5","Kręgosłup, Relaks, Praca, Bez maty","21","Yoga Home","Krótka praktyka jogi na krześle, skoncentrowana na rozluźnieniu ciała w trakcie pracy. Sesja poświęcona jest rozciąganiu nóg i poprawie krążenia.","2","Brak","https://www.youtube.com/watch?v=AbZ6UR6fGQ0"
"Joga Vinyasa dla początkujących ★✩✩✩ practice practice practice","Vinyasa, Początkujący, Oddychanie, Hatha","58","Yoga Home","Sesja jogi Vinyasa dla początkujących, koncentrująca się na prawidłowym ustawianiu asan i technikach oddechowych. Krok po kroku wprowadza uczestników w praktykę.","3","Brak","https://www.youtube.com/watch?v=PDyng6Jw0Eg"
"Joga dla biegaczy ★★✩✩ z użyciem paska do jogi","Vinyasa, Biegacze, Klatka piersiowa, Rozciąganie","72","Yoga Home","Sesja jogi Vinyasa z użyciem paska, mająca na celu otwarcie klatki piersiowej i poprawę swobody oddechu dla biegaczy.","3","Pasek","https://www.youtube.com/watch?v=a6PNEkWSpHs"
"Vinyasa ★★★✩ Marichyasana D","Vinyasa, Zaawansowany, Marichyasana, Ashtanga","93","Yoga Home","Zaawansowana sesja Vinyasa, skupiająca się na asanie Marichyasana D oraz różnych poziomach trudności. Intensywne praktyki z płynnymi przejściami.","4","Brak","https://www.youtube.com/watch?v=X10Bz7Mg-ac"
"Yin Joga ★✩✩✩ na dobranoc","Yin, Relaks, Przed snem, Uspokojenie","47","Yoga Home","Łagodna sesja Yin jogi, zaprojektowana w celu wyciszenia i przygotowania ciała do snu. Czas na relaks i odprężenie.","2","Brak","https://www.youtube.com/watch?v=NWGOpOQMVdw"
"Wstęp do Ashtangi ★★✩✩ ardha baddha padmottanasana","Ashtanga, Przygotowanie, Płynny ruch, Oddychanie","57","Yoga Home","Wprowadzenie do Ashtangi z płynnością ruchów połączonych z oddechem, które przygotowują do pierwszej serii asan. Skupienie na wybranych asanach.","3","Brak","https://www.youtube.com/watch?v=9WsB_iET6fM"
"Vinyasa wzmacniająca ★★★✩ nogi","Vinyasa, Wzmacnianie, Nogi, Intensywność","78","Yoga Home","Intensywna sesja Vinyasa skoncentrowana na wzmacnianiu nóg oraz rozwijaniu siły ciała. Różnorodne asany i przejścia.","4","Brak","https://www.youtube.com/watch?v=ibpl2CIo-pM"
"Joga w pracy na krześle ★✩✩✩ część 4","Kręgosłup, Praca, Relaks, Bez maty","20","Yoga Home","Kolejna praktyka jogi na krześle, skierowana na poprawę ustawienia miednicy i rozluźnienie napiętych mięśni.","2","Brak","https://www.youtube.com/watch?v=eLfNpikKrsU"
"Joga Vinyasa dla początkujących ★✩✩✩ wprowadzenie do powitania słońca B","Vinyasa, Początkujący, Powitanie słońca, Oddychanie","56","Yoga Home","Praktyka Vinyasa dla początkujących, z naciskiem na powitanie słońca B i płynne przejścia między asanami.","3","Brak","https://www.youtube.com/watch?v=YCoetxVDOmc"
"Joga dla biegaczy ★★✩✩ dłuższe zatrzymania","Biegacze, Rozciąganie, Uda, Vinyasa","67","Yoga Home","Sesja skupiona na utrzymywaniu pozycji rozciągających i głębszym stretchingu, z naciskiem na uda.","3","Brak","https://www.youtube.com/watch?v=HLnN-wO8gFM"
"Zdrowe Plecy ★✩✩✩ klatka piersiowa i barki","Plecy, Barki, Klatka piersiowa, Pasek","68","Yoga Home","Sesja skoncentrowana na okolicy barków i klatki piersiowej, z zastosowaniem paska do rozciągania.","3","Pasek","https://www.youtube.com/watch?v=ra8uLwSUNTA"
"Yin Joga ★✩✩✩ na biodra","Yin, Biodra, Relaks, Łagodna","57","Yoga Home","Łagodna sesja jogi delikatnej, skoncentrowana na rozluźnieniu bioder.","2","Brak","https://www.youtube.com/watch?v=aT5CXlg3HIA"
"Joga w pracy na krześle ★✩✩✩ część 3","Joga w pracy, Krzesło, Relaks, Stres","21","Yoga Home","Praktyka jogi wykonywana na krześle, idealna do rozluźnienia w trakcie pracy.","2","Brak","https://www.youtube.com/watch?v=f66erlhjRe4"
"Joga Vinyasa dla początkujących ★✩✩✩ praktyka czyni mistrza!","Vinyasa, Początkujący, Powitanie słońca, Asany","57","Yoga Home","Praktyka jogi dla początkujących, koncentrująca się na prawidłowym wykonaniu powitań słońca.","2","Brak","https://www.youtube.com/watch?v=vOLrIB-j7yg"
"Joga dla biegaczy ★★✩✩ spokojne rozciąganie","Biegacze, Rozciąganie, Vinyasa, Łagodna","71","Yoga Home","Łagodna sesja jogi dla biegaczy, skupiona na spokojnym rozciąganiu.","2","Brak","https://www.youtube.com/watch?v=366xE6-LUm8"
"Yin Joga ★✩✩✩ szpagat","Yin, Szpagat","58","Yoga Home","Łagodna sesja jogi yin przygotowująca do szpagatu.","2","Brak","https://www.youtube.com/watch?v=9N-0tgJpnAM"
"Vinyasa wzmacniająca ★★★✩ mocny brzuch","Vinyasa, Wzmacnianie","109","Yoga Home","Sesja Vinyasy wzmacniającej koncentrująca się na mocnym brzuchu.","3","Brak","https://www.youtube.com/watch?v=aiKD6FUUY4A"
"Joga w pracy na krześle ★✩✩✩ część 2","Joga w pracy, Relaks","23","Yoga Home","Krótkie ćwiczenia jogi na krześle, idealne do biura.","2","Brak","https://www.youtube.com/watch?v=zRYMMuqsPY8"
"Joga dla biegaczy ★★✩✩ praca łydki","Joga dla biegaczy, Nogi","70","Yoga Home","Sesja jogi dla biegaczy skupiająca się na pracy z łydkami.","3","Brak","https://www.youtube.com/watch?v=Bpphxo5tGaM"
"Joga zdrowe plecy ★✩✩✩ rolowanie na rurze od odkurzacza","Zdrowy kręgosłup, Automasaż","70","Yoga Home","Praktyka jogi z elementami automasażu stóp na improwizowanym rollerze.","3","Rura od odkurzacza","https://www.youtube.com/watch?v=qmbO7fBhgDE"
"Vinyasa tematyczna ★★★✩ szpagat","Vinyasa, Szpagat","71","Yoga Home","Tematyczna sesja Vinyasy koncentrująca się na szpagacie.","3","Brak","https://www.youtube.com/watch?v=AOXs-8OzH-w"
"Yin Joga ★✩✩✩ zakończona treningiem autogennym","Yin, Relaks","60","Yoga Home","Łagodna sesja jogi yin zakończona treningiem autogennym.","2","Brak","https://www.youtube.com/watch?v=2k-mYl1iVf8"
"Wstęp do Ashtangi ★★✩✩ utthita hasta padangusthasana","Ashtanga, Technika","56","Yoga Home","Praktyka przygotowawcza do pierwszej serii Ashtangi z omówieniem techniki.","3","Brak","https://www.youtube.com/watch?v=nkHG2op9Goo"
"Vinyasa wzmacniająca ★★★✩ silne ramiona","Vinyasa, Wzmacnianie","94","Yoga Home","Sesja Vinyasy wzmacniającej skupiająca się na silnych ramionach.","3","Brak","https://www.youtube.com/watch?v=RyKCE0tMjB8"
"Joga w pracy na krześle ★✩✩✩ część 1","Relaks, Szyja, Barki, Praca","21","Yoga Home","Krótka praktyka jogi na krześle, skupiająca się na rozluźnieniu napięć w twarzy, szyi i barkach podczas pracy.","2","Brak","https://www.youtube.com/watch?v=jnzQUl9u0jA"
"Joga Vinyasa dla początkujących ★✩✩✩ nauka vinyas w pozycjach siedzących","Vinyasa, Początkujący, Siedzące, Oddychanie","58","Yoga Home","Praktyka Vinyasa dla początkujących, która uczy wykonania powitań słońca i podstawowych asan w pozycjach siedzących.","3","Brak","https://www.youtube.com/watch?v=1RtapOOrnCc"
"Joga dla biegaczy ★★✩✩ z elementami otwarcia klatki piersiowej","Biegacze, Klatka Piersiowa, Rozciąganie, Poczucie","70","Yoga Home","Sesja jogi dla biegaczy skoncentrowana na nogach oraz otwarciu klatki piersiowej, aby zapobiec garbieniu się.","3","Brak","https://www.youtube.com/watch?v=-XMCFkptKjY"
"Vinyasa Wzmacniająca ★★★✩","Wzmacniająca, Vinyasa, Różne poziomy, Intensywna","96","Yoga Home","Wzmacniająca sesja Vinyasy o różnej intensywności, przeznaczona dla różnych poziomów zaawansowania.","4","Brak","https://www.youtube.com/watch?v=fOIpKdwcqKY"
"Vinyasa Zdrowe Plecy ★✩✩✩ okolice obręczy barkowej","Vinyasa, Zdrowe Plecy, Barki, Relaks","71","Yoga Home","Łagodna praktyka Vinyasy z uwagą na obręcz barkową, szyję i kark, idealna dla osób spędzających dużo czasu przy komputerze.","2","Brak","https://www.youtube.com/watch?v=dCYfkmSY0ls"
"Joga na Zdrowe Plecy ★✩✩✩ Odcinek szyjny i lędźwiowy","Zdrowe Plecy, Szyja, Lędźwie, Relaks","70","Yoga Home","Łagodna sesja jogi skoncentrowana na odcinku szyjnym i lędźwiowym kręgosłupa przeznaczona dla osób z bólem.","2","Wałek, Bolster, Poduszka","https://www.youtube.com/watch?v=vS7BTcQpRhM"
"Yin Joga ★✩✩✩ m. gruszkowaty i obręcz barkowa","Yin Joga, Gruszkowaty, Obręcz Barkowa, Relaks","54","Yoga Home","Łagodna sesja Yin jogi skoncentrowana na rozciąganiu mięśnia gruszkowatego oraz obręczy barkowej.","2","Brak","https://www.youtube.com/watch?v=LFhG56kGeXY"
"Vinyasa Flow ★★✩✩ ""Joga vs Home Office""","Vinyasa, Flow, Home Office, Różne poziomy","70","Yoga Home","Sesja Vinyasa Flow skupiająca się na różnych poziomach trudności, idealna do praktykowania w czasie pracy.","3","Brak","https://www.youtube.com/watch?v=Ls8UgA_Mezg"
"Vinyasa Wzmacniająca ★★★✩ Wolno ale mocno!!!","Wzmacniająca, Vinyasa, Intensywna, Różne poziomy","95","Yoga Home","Sesja Vinyasa Wzmacniająca o dużej intensywności, z różnymi poziomami trudności.","4","Brak","https://www.youtube.com/watch?v=CqWqGr7gGCw"
"Joga w pracy ★✩✩✩ na krześle","Praca, Krzesło, Asany, Relaks","21","Yoga Home","Joga na krześle, wykonamy znane nam asany z pomocą krzesła, w tym wojownika 1 i 2 oraz pozycję czwórki.","2","Brak","https://www.youtube.com/watch?v=mn4633wTtfM"
"Joga dla biegaczy ★★✩✩ wzmacnianie i rozciąganie","Biegacze, Wzmacnianie, Rozciąganie, Vinyasa","71","Yoga Home","Sesja jogi dedykowana osobom biegającym, angażująca dolne części ciała oraz łącząca ruch z oddechem.","3","Brak","https://www.youtube.com/watch?v=G7cxeHotXPs"
"Joga zdrowe plecy ★✩✩✩ Mobilizacja kręgosłupa","Kręgosłup, Mobilizacja, Początkujący, Zdrowie","68","Yoga Home","Praktyka zwiększająca mobilność kręgosłupa, dobra dla początkujących, z wykorzystaniem ręczniczka.","2","Ręcznik","https://www.youtube.com/watch?v=XXZ883k6EeY"
"Ładodna Vinyasa Rozciągająca ★✩✩✩ Grupa kulszowo-goleniowa","Rozciąganie, Vinyasa, Kulszowo-goleniowa, Luz","66","Yoga Home","Zajęcia o różnej intensywności, skoncentrowane na grupie kulszowo-goleniowej.","2","Brak","https://www.youtube.com/watch?v=1uYAB0V82sM"
"Yin Joga ★✩✩✩ skręty i boki tułowia","Yin, Skręty, Relaks, Kręgosłup","59","Yoga Home","Sesja Yin jogi skupiająca się na bokach tułowia i skrętach, przynosząca ulgę dla kręgosłupa.","1","Brak","https://www.youtube.com/watch?v=GrBSCf7gVnQ"
"Wstęp do Ashtangi ★★✩✩ marichyasana","Ashtanga, Podstawy, Technika, Wprowadzenie","56","Yoga Home","Praktyka wprowadzająca do Ashtanga Vinyasa Jogi z dużym naciskiem na technikę wykonania asan.","3","Brak","https://www.youtube.com/watch?v=o8_dd0P4Jgw"
"Vinyasa. Balans w ruchu ★★★✩ kołyska na różne sposoby","Vinyasa, Transicje, Ruch, Technika","71","Yoga Home","Sesja skoncentrowana na tranzycjach i technice ruchu kołyski w asanach.","4","Brak","https://www.youtube.com/watch?v=omStn94yzOQ"
"Joga Vinyasa dla początkujących  ★✩✩✩ jak ustawiać w jodze stopy i biodra","Początkujący, Ustawienie, Asany, Edukacja","59","Yoga Home","Joga dla początkujących skupiona na prawidłowym ustawianiu stóp, kolan i bioder w asanach.","2","Brak","https://www.youtube.com/watch?v=WWhHJ1ZeblA"
"Joga dla biegaczy ★★✩✩ praktyka ogólnorozwojowa","Biegacze, Wzmacnianie, Rozciąganie, Ogólnorozwojowa","73","Yoga Home","Sesja jogi rozpracowująca mięśnie nóg, łącząca wzmacnianie z rozciąganiem.","3","Ręcznik","https://www.youtube.com/watch?v=VVDZFuhY76s"
"Vinyasa Zdrowe Plecy ★✩✩✩ elementami automasażu","Zdrowe plecy, Automasaż, Rozciąganie, Biodra","70","Yoga Home","Sesja jogi łącząca ruch i oddech z technikami automasażu, koncentrująca się na stopach, mięśniach czworogłowych ud oraz okolicy szyi i karku.","3","Brak","https://www.youtube.com/watch?v=5db9soACbDQ"
"Vinyasa inspirowana Ashtangą ★★★✩ czyli pierwsza seria z niespodziankami","Ashtanga, Vinyasa, Mieszanka, Urozmaicenie","73","Yoga Home","Praktyka pierwszej serii Ashtanga Vinyasa Jogi z dodatkowymi asanami, wprowadzenie zabawy w praktyce jogi.","4","Brak","https://www.youtube.com/watch?v=JLY4eEJfCTY"
"Yin Joga ★✩✩✩/★★✩✩/★★★✩ antystresowa","Yin, Antystres, Biodra, Emocje","63","Yoga Home","Łagodna sesja yin, skierowana na pracę z biodrami, mająca na celu redukcję stresu i emocji.","2","Brak","https://www.youtube.com/watch?v=VButSQ67nRA"
"Joga na start dnia ★★✩✩ Vinyasa Flow","Poranek, Vinyasa, Flow, Łagodnie","56","Yoga Home","Poranna praktyka Vinyasa Flow, łagodna z płynnymi ruchami w rytmie oddechu.","2","Brak","https://www.youtube.com/watch?v=Gb84HOrWUlw"
"Vinyasa wzmacniająca ★★★★ Visvamitrasana","Wzmacnianie, Visvamitrasana, Rozciąganie, Zaawansowani","65","Yoga Home","Wzmacniająca praktyka jogi z naciskiem na pozycję Visvamitrasana, dedykowana osobom zaawansowanym.","4","Brak","https://www.youtube.com/watch?v=iqRRpasa0JE"
"Joga Vinyasa dla początkujących ★✩✩✩ jak sobie poradzić na zajęciach?","Początkujący, Wykonanie, Podstawy, Nauka","59","Yoga Home","Praktyka dla początkujących, ucząca jak radzić sobie na zajęciach i dostosowywać warianty do własnych możliwości.","2","Brak","https://www.youtube.com/watch?v=v1a72_vhqno"
"Joga dla biegaczy  ★★✩✩ dwójki i przywodziciele","Biegacze, Rozciąganie, Mięśnie, Ogólnorozwojowa","73","Yoga Home","Praktyka jogi wspierająca biegaczy, rozluźniająca i rozciągająca mięśnie nóg, szczególnie dwójki i przywodzicieli.","3","Brak","https://www.youtube.com/watch?v=NkXIKcmu0Os"
